field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
documents_related_to_parent_1_if_applicable,Documents related to Parent 1 if applicable,W016,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_parent_1_is_deceased_a_copy_of_the_death_certificate,If Parent 1 is deceased a copy of the death certificate,W017,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
if_parent_1s_rights_have_been_previously_terminated_or_surrendered_and_released_a_copy_of_that,If Parent 1s rights have been previously terminated or surrendered and released a copy of that,W018,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
documents_related_to_parent_2_if_applicable,Documents related to Parent 2 if applicable,W019,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
if_parent_2_is_deceased_a_copy_of_the_death_certificate,If Parent 2 is deceased a copy of the death certificate,W020,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
if_parent_2s_rights_have_been_previously_terminated_or_surrendered_and_released_a_copy_of_that,If Parent 2s rights have been previously terminated or surrendered and released a copy of that,W021,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
vs9_certificate_of_adoption_with_numbers_162_completed_numbers_6367_to_be_completed_by_clerk_after,VS9 Certificate of Adoption with numbers 162 completed numbers 6367 to be completed by clerk after,W022,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
department_of_health_and_human_services_child_abuse_registry_background_check_results,Department of Health and Human Services Child Abuse Registry Background Check results,W023,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
criminal_history_record_fingerprintbackground_check_results,Criminal History Record FingerprintBackground Check results,W024,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
background_and_history_of_the_adoptee,Background and history of the adoptee,W025,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
ad006_consent_of_parent_to_adoption_outside_maine,AD006 Consent of Parent to Adoption Outside Maine,W026,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
ad029_statement_regarding_tribal_affiliation,AD029 Statement Regarding Tribal Affiliation,W027,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
copy_of_notice_of_adoption_petition_and_tpr_petition_if_applicable_sent_to_the_childs_parents_or,Copy of notice of adoption petition and TPR petition if applicable sent to the childs parents or,W028,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
ad005_consent_of_parent_to_adoption_must_be_signed_in_front_of_the_judge,AD005 Consent of Parent to Adoption must be signed in front of the judge,W029,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
ad004_consent_of_person_12_years_old_or_more_to_be_adopted_must_be_signed_in_front_of_the_judge,AD004 Consent of Person 12 Years Old or More to be Adopted must be signed in front of the judge,W030,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
fm052_federal_affidavit_only_if_a_responding_parent_does_not_appear_at_the_final_hearing,FM052 Federal Affidavit only if a responding parent does not appear at the final hearing,W031,text,text,narrative_derived,free_text,1,5,green,,Y,,llm_over_narrative,
